book	chapter	verse	syriac_text	transliteration
Romans	7	4	ܘܗܫܐ ܐܚܝ ܐܦ ܐܢܬܘܢ ܡܝܬܬܘܢ ܠܢܡܘܣܐ ܒܦܓܪܗ ܕܡܫܝܚܐ ܕܬܗܘܘܢ ܠܐܚܪܝܢ ܐܝܢܐ ܕܩܡ ܡܢ ܒܝܬ ܡܝܬܐ ܕܬܬܠܘܢ ܦܐܪܐ ܠܐܠܗܐ	WHC> >XJ >P >NTWN MJTTWN LNMWS> BPGRH DMCJX> DTHWWN L>XRJN >JN> DQM MN BJT MJT> DTTLWN P>R> L>LH>
Romans	7	5	ܟܕ ܒܒܣܪܐ ܗܘܝܢ ܓܝܪ ܟܐܒܐ ܕܚܛܗܐ ܕܒܢܡܘܣܐ ܡܬܚܦܛܝܢ ܗܘܘ ܒܗܕܡܝܢ ܕܦܐܪܐ ܢܬܠ ܠܡܘܬܐ	KD BBSR> HWJN GJR K>B> DXVH> DBNMWS> MTXPVJN HWW BHDMJN DP>R> NTL LMWT>
Romans	7	6	ܗܫܐ ܕܝܢ ܐܬܒܛܠܢ ܡܢ ܢܡܘܣܐ ܘܡܝܬܢ ܠܗܘ ܕܐܚܝܕ ܗܘܐ ܠܢ ܕܢܫܡܫ ܡܟܝܠ ܒܚܕܬܘܬܐ ܕܪܘܚܐ ܘܠܐ ܒܥܬܝܩܘܬ ܟܬܒܐ	HC> DJN >TBVLN MN NMWS> WMJTN LHW D>XJD HW> LN DNCMC MKJL BXDTWT> DRWX> WL> B<TJQWT KTB>
Romans	7	7	ܡܢܐ ܗܟܝܠ ܐܡܪܝܢܢ ܢܡܘܣܐ ܚܛܝܬܐ ܗܘ ܚܣ ܐܠܐ ܠܚܛܝܬܐ ܠܐ ܝܠܦܬ ܐܠܐ ܒܝܕ ܢܡܘܣܐ ܠܐ ܓܝܪ ܪܓܬܐ ܝܕܥ ܗܘܝܬ ܐܠܘ ܠܐ ܢܡܘܣܐ ܕܐܡܪ ܕܠܐ ܬܪܓ	MN> HKJL >MRJNN NMWS> XVJT> HW XS >L> LXVJT> L> JLPT >L> BJD NMWS> L> GJR RGT> JD< HWJT >LW L> NMWS> D>MR DL> TRG
Romans	7	8	ܘܒܗܢܐ ܦܘܩܕܢܐ ܐܫܟܚܬ ܠܗ ܚܛܝܬܐ ܥܠܬܐ ܘܓܡܪܬ ܒܝ ܟܠ ܪܓܐ ܒܠܥܕ ܢܡܘܣܐ ܓܝܪ ܚܛܝܬܐ ܡܝܬܐ ܗܘܬ	WBHN> PWQDN> >CKXT LH XVJT> <LT> WGMRT BJ KL RG> BL<D NMWS> GJR XVJT> MJT> HWT
Romans	7	9	ܐܢܐ ܕܝܢ ܚܝ ܗܘܝܬ ܕܠܐ ܢܡܘܣܐ ܡܢ ܩܕܝܡ ܟܕ ܐܬܐ ܕܝܢ ܦܘܩܕܢܐ ܚܛܝܬܐ ܚܝܬ ܘܐܢܐ ܡܝܬܬ	>N> DJN XJ HWJT DL> NMWS> MN QDJM KD >T> DJN PWQDN> XVJT> XJT W>N> MJTT
Romans	7	10	ܘܐܫܬܟܚ ܠܝ ܦܘܩܕܢܐ ܗܘ ܕܚܝܐ ܠܡܘܬܐ	W>CTKX LJ PWQDN> HW DXJ> LMWT>
Romans	7	11	ܚܛܝܬܐ ܓܝܪ ܒܥܠܬܐ ܕܐܫܟܚܬ ܠܗ ܒܝܕ ܦܘܩܕܢܐ ܐܛܥܝܬܢܝ ܘܒܗ ܩܛܠܬܢܝ	XVJT> GJR B<LT> D>CKXT LH BJD PWQDN> >V<JTNJ WBH QVLTNJ
Romans	7	12	ܢܡܘܣܐ ܡܕܝܢ ܩܕܝܫ ܗܘ ܘܦܘܩܕܢܐ ܩܕܝܫ ܗܘ ܘܟܐܝܢ ܘܛܒ	NMWS> MDJN QDJC HW WPWQDN> QDJC HW WK>JN WVB
Romans	7	13	ܛܒܬܐ ܗܟܝܠ ܠܝ ܠܡܘܬܐ ܗܘ ܗܘܬ ܚܣ ܐܠܐ ܚܛܝܬܐ ܕܬܬܚܙܐ ܕܚܛܝܬܐ ܗܝ ܕܒܛܒܬܐ ܓܡܪܬ ܒܝ ܡܘܬܐ ܕܝܬܝܪܐܝܬ ܬܬܚܝܒ ܚܛܝܬܐ ܒܦܘܩܕܢܐ	VBT> HKJL LJ LMWT> HW HWT XS >L> XVJT> DTTXZ> DXVJT> HJ DBVBT> GMRT BJ MWT> DJTJR>JT TTXJB XVJT> BPWQDN>
Romans	7	14	ܝܕܥܝܢܢ ܓܝܪ ܕܢܡܘܣܐ ܕܪܘܚ ܗܘ ܐܢܐ ܕܝܢ ܕܒܣܪ ܐܢܐ ܘܡܙܒܢ ܐܢܐ ܠܚܛܝܬܐ	JD<JNN GJR DNMWS> DRWX HW >N> DJN DBSR >N> WMZBN >N> LXVJT>
Romans	7	15	ܡܕܡ ܕܣܥܪ ܐܢܐ ܓܝܪ ܠܐ ܝܕܥ ܐܢܐ ܘܠܐ ܗܘܐ ܡܕܡ ܕܨܒܐ ܐܢܐ ܥܒܕ ܐܢܐ ܐܠܐ ܡܕܡ ܕܣܢܐ ܐܢܐ ܗܘ ܗܘ ܥܒܕ ܐܢܐ	MDM DS<R >N> GJR L> JD< >N> WL> HW> MDM DYB> >N> <BD >N> >L> MDM DSN> >N> HW HW <BD >N>
Romans	7	16	ܘܐܢ ܡܕܡ ܕܠܐ ܨܒܐ ܐܢܐ ܥܒܕ ܐܢܐ ܣܗܕ ܐܢܐ ܥܠ ܢܡܘܣܐ ܕܫܦܝܪ ܗܘ	W>N MDM DL> YB> >N> <BD >N> SHD >N> <L NMWS> DCPJR HW
Romans	7	17	ܗܫܐ ܕܝܢ ܠܐ ܗܘܐ ܐܢܐ ܣܥܪ ܐܢܐ ܗܕܐ ܐܠܐ ܚܛܝܬܐ ܕܥܡܪܐ ܒܝ	HC> DJN L> HW> >N> S<R >N> HD> >L> XVJT> D<MR> BJ
Romans	7	18	ܝܕܥ ܐܢܐ ܗܘ ܓܝܪ ܕܠܐ ܥܡܪܐ ܒܝ ܗܢܘ ܕܝܢ ܒܒܣܪܝ ܛܒܬܐ ܕܐܨܒܐ ܓܝܪ ܒܛܒܬܐ ܦܫܝܩ ܠܝ ܕܐܣܥܪܝܗ ܕܝܢ ܠܐ ܡܫܟܚ ܐܢܐ	JD< >N> HW GJR DL> <MR> BJ HNW DJN BBSRJ VBT> D>YB> GJR BVBT> PCJQ LJ D>S<RJH DJN L> MCKX >N>
Romans	7	19	ܠܐ ܗܘܐ ܓܝܪ ܠܛܒܬܐ ܕܨܒܐ ܐܢܐ ܕܐܥܒܕ ܥܒܕ ܐܢܐ ܐܠܐ ܒܝܫܬܐ ܕܠܐ ܨܒܐ ܐܢܐ ܕܐܥܒܕ ܠܗ ܥܒܕ ܐܢܐ	L> HW> GJR LVBT> DYB> >N> D><BD <BD >N> >L> BJCT> DL> YB> >N> D><BD LH <BD >N>
Romans	7	20	ܘܐܢ ܡܕܡ ܕܠܐ ܨܒܐ ܐܢܐ ܥܒܕ ܐܢܐ ܠܐ ܗܘܐ ܐܢܐ ܥܒܕ ܐܢܐ ܐܠܐ ܚܛܝܬܐ ܕܥܡܪܐ ܒܝ	W>N MDM DL> YB> >N> <BD >N> L> HW> >N> <BD >N> >L> XVJT> D<MR> BJ
Romans	7	21	ܡܫܟܚ ܐܢܐ ܗܟܝܠ ܠܢܡܘܣܐ ܕܫܠܡ ܠܪܥܝܢܝ ܗܘ ܕܨܒܐ ܕܢܥܒܕ ܛܒܬܐ ܡܛܠ ܕܒܝܫܬܐ ܩܪܝܒܐ ܗܝ ܠܝ	MCKX >N> HKJL LNMWS> DCLM LR<JNJ HW DYB> DN<BD VBT> MVL DBJCT> QRJB> HJ LJ
Romans	7	22	ܚܕܐ ܐܢܐ ܓܝܪ ܒܢܡܘܣܗ ܕܐܠܗܐ ܒܒܪܢܫܐ ܕܠܓܘ	XD> >N> GJR BNMWSH D>LH> BBRNC> DLGW
Romans	7	23	ܚܙܐ ܐܢܐ ܕܝܢ ܢܡܘܣܐ ܐܚܪܢܐ ܒܗܕܡܝ ܕܡܩܪܒ ܠܘܩܒܠ ܢܡܘܣܐ ܕܪܥܝܢܝ ܘܫܒܐ ܠܝ ܠܢܡܘܣܐ ܕܚܛܝܬܐ ܕܐܝܬ ܒܗܕܡܝ	XZ> >N> DJN NMWS> >XRN> BHDMJ DMQRB LWQBL NMWS> DR<JNJ WCB> LJ LNMWS> DXVJT> D>JT BHDMJ
Romans	7	24	ܕܘܝܐ ܐܢܐ ܒܪܢܫܐ ܡܢܘ ܢܦܨܝܢܝ ܡܢ ܦܓܪܐ ܗܢܐ ܕܡܘܬܐ	DWJ> >N> BRNC> MNW NPYJNJ MN PGR> HN> DMWT>
Romans	7	25	ܡܘܕܐ ܐܢܐ ܠܐܠܗܐ ܒܝܕ ܡܪܢ ܝܫܘܥ ܡܫܝܚܐ ܗܫܐ ܗܟܝܠ ܐܢܐ ܒܪܥܝܢܝ ܥܒܕܐ ܐܢܐ ܕܢܡܘܣܐ ܕܐܠܗܐ ܒܒܣܪܝ ܕܝܢ ܐܝܬܝ ܥܒܕܐ ܕܢܡܘܣܐ ܕܚܛܝܬܐ	MWD> >N> L>LH> BJD MRN JCW< MCJX> HC> HKJL >N> BR<JNJ <BD> >N> DNMWS> D>LH> BBSRJ DJN >JTJ <BD> DNMWS> DXVJT>
Romans	8	1	ܡܟܝܠ ܠܝܬ ܚܝܒܘܬܐ ܠܐܝܠܝܢ ܕܠܐ ܡܗܠܟܝܢ ܒܒܣܪ ܒܝܫܘܥ ܡܫܝܚܐ	MKJL LJT XJBWT> L>JLJN DL> MHLKJN BBSR BJCW< MCJX>
Romans	8	2	ܢܡܘܣܐ ܓܝܪ ܕܪܘܚܐ ܕܚܝܐ ܕܒܝܫܘܥ ܡܫܝܚܐ ܚܪܪܟ ܡܢ ܢܡܘܣܐ ܕܚܛܝܬܐ ܘܕܡܘܬܐ	NMWS> GJR DRWX> DXJ> DBJCW< MCJX> XRRK MN NMWS> DXVJT> WDMWT>
Romans	8	3	ܡܛܠ ܕܡܚܝܠ ܗܘܐ ܓܝܪ ܢܡܘܣܐ ܒܝܕ ܟܪܝܗܘܬܗ ܕܒܣܪܐ ܫܕܪ ܐܠܗܐ ܠܒܪܗ ܒܕܡܘܬܐ ܕܒܣܪܐ ܕܚܛܝܬܐ ܡܛܠܬܗ ܕܚܛܝܬܐ ܕܢܚܝܒܝܗ ܠܚܛܝܬܐ ܒܒܣܪܗ	MVL DMXJL HW> GJR NMWS> BJD KRJHWTH DBSR> CDR >LH> LBRH BDMWT> DBSR> DXVJT> MVLTH DXVJT> DNXJBJH LXVJT> BBSRH
Romans	8	4	ܕܟܐܢܘܬܐ ܕܢܡܘܣܐ ܒܢ ܬܬܡܠܐ ܕܠܐ ܗܘܐ ܒܒܣܪ ܡܗܠܟܝܢܢ ܐܠܐ ܒܪܘܚ	DK>NWT> DNMWS> BN TTML> DL> HW> BBSR MHLKJNN >L> BRWX
Romans	8	5	ܐܝܠܝܢ ܓܝܪ ܕܒܒܣܪ ܐܢܘܢ ܕܒܣܪ ܗܘ ܡܬܪܥܝܢ ܘܐܝܠܝܢ ܕܕܪܘܚ ܐܢܘܢ ܕܪܘܚ ܗܘ ܡܬܪܥܝܢ	>JLJN GJR DBBSR >NWN DBSR HW MTR<JN W>JLJN DDRWX >NWN DRWX HW MTR<JN
Romans	8	6	ܬܪܥܝܬܐ ܓܝܪ ܕܒܣܪܐ ܡܘܬܐ ܗܘ ܘܬܪܥܝܬܐ ܕܪܘܚܐ ܚܝܐ ܘܫܠܡܐ	TR<JT> GJR DBSR> MWT> HW WTR<JT> DRWX> XJ> WCLM>
Romans	8	7	ܡܛܠ ܕܬܪܥܝܬܐ ܕܒܣܪܐ ܒܥܠܕܒܒܘܬܐ ܗܝ ܠܘܬ ܐܠܗܐ ܠܢܡܘܣܐ ܓܝܪ ܕܐܠܗܐ ܠܐ ܡܫܬܥܒܕܐ ܡܛܠ ܕܠܐ ܡܫܟܚܐ	MVL DTR<JT> DBSR> B<LDBBWT> HJ LWT >LH> LNMWS> GJR D>LH> L> MCT<BD> MVL DL> MCKX>
Romans	8	8	ܘܐܝܠܝܢ ܕܒܒܣܪ ܐܢܘܢ ܠܡܫܦܪ ܠܐܠܗܐ ܠܐ ܡܫܟܚܝܢ	W>JLJN DBBSR >NWN LMCPR L>LH> L> MCKXJN
Romans	8	9	ܐܢܬܘܢ ܕܝܢ ܠܐ ܗܘܝܬܘܢ ܒܒܣܪ ܐܠܐ ܒܪܘܚ ܐܢ ܫܪܝܪܐܝܬ ܪܘܚܗ ܕܐܠܗܐ ܥܡܪܐ ܒܟܘܢ ܐܢ ܕܝܢ ܐܢܫ ܠܝܬ ܒܗ ܪܘܚܗ ܕܡܫܝܚܐ ܗܢܐ ܠܐ ܗܘܐ ܕܝܠܗ	>NTWN DJN L> HWJTWN BBSR >L> BRWX >N CRJR>JT RWXH D>LH> <MR> BKWN >N DJN >NC LJT BH RWXH DMCJX> HN> L> HW> DJLH
Romans	8	10	ܘܐܢ ܕܝܢ ܡܫܝܚܐ ܒܟܘܢ ܦܓܪܐ ܡܝܬ ܗܘ ܡܛܠ ܚܛܝܬܐ ܪܘܚܐ ܕܝܢ ܚܝܐ ܗܝ ܡܛܠ ܟܐܢܘܬܐ	W>N DJN MCJX> BKWN PGR> MJT HW MVL XVJT> RWX> DJN XJ> HJ MVL K>NWT>
Romans	8	11	ܘܐܢ ܪܘܚܗ ܕܗܘ ܡܢ ܕܐܩܝܡ ܠܡܪܢ ܝܫܘܥ ܡܫܝܚܐ ܡܢ ܒܝܬ ܡܝܬܐ ܥܡܪܐ ܒܟܘܢ ܗܘ ܡܢ ܕܐܩܝܡܗ ܠܝܫܘܥ ܡܫܝܚܐ ܡܢ ܒܝܬ ܡܝܬܐ ܐܦ ܠܦܓܪܝܟܘܢ ܡܝܬܐ ܢܚܐ ܡܛܠ ܪܘܚܗ ܕܥܡܪܐ ܒܟܘܢ	W>N RWXH DHW MN D>QJM LMRN JCW< MCJX> MN BJT MJT> <MR> BKWN HW MN D>QJMH LJCW< MCJX> MN BJT MJT> >P LPGRJKWN MJT> NX> MVL RWXH D<MR> BKWN
Romans	8	12	ܗܫܐ ܐܚܝ ܚܝܒܝܢܢ ܠܘ ܠܒܣܪܐ ܕܒܒܣܪ ܢܗܠܟ	HC> >XJ XJBJNN LW LBSR> DBBSR NHLK
Romans	8	13	ܐܢ ܓܝܪ ܒܒܣܪ ܚܐܝܢ ܐܢܬܘܢ ܥܬܝܕܝܢ ܐܢܬܘܢ ܗܘ ܠܡܡܬ ܘܐܢ ܒܪܘܚ ܗܘܦܟܝ ܦܓܪܐ ܡܡܝܬܝܢ ܐܢܬܘܢ ܚܐܝܢ ܐܢܬܘܢ	>N GJR BBSR X>JN >NTWN <TJDJN >NTWN HW LMMT W>N BRWX HWPKJ PGR> MMJTJN >NTWN X>JN >NTWN
Romans	8	14	ܐܝܠܝܢ ܓܝܪ ܕܒܪܘܚܐ ܕܐܠܗܐ ܡܬܕܒܪܝܢ ܗܠܝܢ ܒܢܝܐ ܐܢܘܢ ܕܐܠܗܐ	>JLJN GJR DBRWX> D>LH> MTDBRJN HLJN BNJ> >NWN D>LH>
Romans	8	15	ܠܐ ܓܝܪ ܢܣܒܬܘܢ ܪܘܚܐ ܕܥܒܕܘܬܐ ܬܘܒ ܠܕܚܠܬܐ ܐܠܐ ܢܣܒܬܘܢ ܪܘܚܐ ܕܣܝܡܬ ܒܢܝܐ ܕܒܗ ܩܪܝܢܢ ܐܒܐ ܐܒܘܢ	L> GJR NSBTWN RWX> D<BDWT> TWB LDXLT> >L> NSBTWN RWX> DSJMT BNJ> DBH QRJNN >B> >BWN
Romans	8	16	ܘܗܝ ܪܘܚܐ ܡܣܗܕܐ ܠܪܘܚܢ ܕܐܝܬܝܢ ܒܢܝܐ ܕܐܠܗܐ	WHJ RWX> MSHD> LRWXN D>JTJN BNJ> D>LH>
Romans	8	17	ܘܐܢ ܒܢܝܐ ܐܦ ܝܪܬܐ ܝܪܬܐ ܕܐܠܗܐ ܘܒܢܝ ܝܪܬܘܬܗ ܕܝܫܘܥ ܡܫܝܚܐ ܕܐܢ ܢܚܫ ܥܡܗ ܐܦ ܥܡܗ ܢܫܬܒܚ	W>N BNJ> >P JRT> JRT> D>LH> WBNJ JRTWTH DJCW< MCJX> D>N NXC <MH >P <MH NCTBX
Romans	8	18	ܡܬܪܥܐ ܐܢܐ ܓܝܪ ܕܠܐ ܫܘܝܢ ܚܫܘܗܝ ܕܙܒܢܐ ܗܢܐ ܠܬܫܒܘܚܬܐ ܐܝܕܐ ܕܥܬܝܕܐ ܕܬܬܓܠܐ ܒܢ	MTR<> >N> GJR DL> CWJN XCWHJ DZBN> HN> LTCBWXT> >JD> D<TJD> DTTGL> BN
Romans	8	19	ܟܠܗ ܓܝܪ ܒܪܝܬܐ ܡܣܒܪܐ ܘܡܣܟܝܐ ܠܓܠܝܢܐ ܕܒܢܘܗܝ ܕܐܠܗܐ	KLH GJR BRJT> MSBR> WMSKJ> LGLJN> DBNWHJ D>LH>
Romans	8	20	ܒܪܝܬܐ ܓܝܪ ܐܫܬܥܒܕܬ ܠܣܪܝܩܘܬܐ ܠܐ ܒܨܒܝܢܗ ܐܠܐ ܡܛܠ ܡܢ ܕܫܥܒܕܗ ܥܠ ܣܒܪܐ	BRJT> GJR >CT<BDT LSRJQWT> L> BYBJNH >L> MVL MN DC<BDH <L SBR>
Romans	8	21	ܕܐܦ ܗܝ ܒܪܝܬܐ ܬܬܚܪܪ ܡܢ ܥܒܕܘܬܐ ܕܚܒܠܐ ܒܚܪܘܪܐ ܕܬܫܒܘܚܬܐ ܕܒܢܝܐ ܕܐܠܗܐ	D>P HJ BRJT> TTXRR MN <BDWT> DXBL> BXRWR> DTCBWXT> DBNJ> D>LH>
Romans	8	22	ܝܕܥܝܢܢ ܓܝܪ ܕܟܠܗܝܢ ܒܪܝܬܐ ܡܬܬܢܚܢ ܘܡܚܒܠܢ ܥܕܡܐ ܠܝܘܡܢܐ	JD<JNN GJR DKLHJN BRJT> MTTNXN WMXBLN <DM> LJWMN>
Romans	8	23	ܘܠܐ ܒܠܚܘܕ ܗܢܝܢ ܐܠܐ ܐܦ ܚܢܢ ܕܐܝܬ ܒܢ ܪܫܝܬܐ ܕܪܘܚܐ ܡܬܬܢܚܝܢܢ ܒܢܦܫܢ ܘܡܣܟܝܢܢ ܠܣܝܡܬ ܒܢܝܐ ܘܠܦܘܪܩܢܐ ܕܦܓܪܝܢ	WL> BLXWD HNJN >L> >P XNN D>JT BN RCJT> DRWX> MTTNXJNN BNPCN WMSKJNN LSJMT BNJ> WLPWRQN> DPGRJN
Romans	8	24	ܡܛܠ ܕܒܣܒܪܐ ܗܘ ܚܝܝܢ ܣܒܪܐ ܕܝܢ ܕܡܬܚܙܐ ܠܐ ܗܘܐ ܣܒܪܐ ܐܢ ܓܝܪ ܚܙܝܢܢ ܠܗ ܡܢܐ ܡܣܟܝܢܢ ܠܗ	MVL DBSBR> HW XJJN SBR> DJN DMTXZ> L> HW> SBR> >N GJR XZJNN LH MN> MSKJNN LH
Romans	8	25	ܐܢ ܕܝܢ ܠܡܕܡ ܕܠܐ ܡܬܚܙܐ ܡܣܒܪܝܢܢ ܒܡܣܝܒܪܢܘܬܐ ܡܩܘܝܢܢ	>N DJN LMDM DL> MTXZ> MSBRJNN BMSJBRNWT> MQWJNN
Romans	8	26	ܗܟܢܐ ܐܦ ܗܝ ܪܘܚܐ ܡܥܕܪܐ ܠܟܪܝܗܘܬܢ ܡܢܐ ܓܝܪ ܢܨܠܐ ܐܝܟ ܡܐ ܕܘܠܐ ܠܐ ܝܕܥܝܢܢ ܐܠܐ ܗܝ ܪܘܚܐ ܡܨܠܝܐ ܚܠܦܝܢ ܒܬܢܚܬܐ ܕܠܐ ܡܬܡܠܠܢ	HKN> >P HJ RWX> M<DR> LKRJHWTN MN> GJR NYL> >JK M> DWL> L> JD<JNN >L> HJ RWX> MYLJ> XLPJN BTNXT> DL> MTMLLN
Romans	8	27	ܕܡܐܫ ܕܝܢ ܠܒܘܬܐ ܗܘ ܝܕܥ ܡܢܐ ܗܝ ܬܪܥܝܬܐ ܕܪܘܚܐ ܕܐܝܟ ܨܒܝܢܗ ܗܘ ܕܐܠܗܐ ܡܨܠܝܐ ܚܠܦ ܩܕܝܫܐ	DM>C DJN LBWT> HW JD< MN> HJ TR<JT> DRWX> D>JK YBJNH HW D>LH> MYLJ> XLP QDJC>
Romans	8	28	ܝܕܥܝܢܢ ܕܝܢ ܕܐܝܠܝܢ ܕܡܚܒܝܢ ܠܐܠܗܐ ܒܟܠ ܡܕܡ ܡܥܕܪ ܠܗܘܢ ܠܛܒܬܐ ܠܐܝܠܝܢ ܕܩܕܡ ܣܡ ܕܢܗܘܘܢ ܩܪܝܐ	JD<JNN DJN D>JLJN DMXBJN L>LH> BKL MDM M<DR LHWN LVBT> L>JLJN DQDM SM DNHWWN QRJ>
Romans	8	29	ܘܡܢ ܠܘܩܕܡ ܝܕܥ ܐܢܘܢ ܘܪܫܡ ܐܢܘܢ ܒܕܡܘܬܐ ܕܨܘܪܬܐ ܕܒܪܗ ܕܗܘ ܢܗܘܐ ܒܘܟܪܐ ܕܐܚܐ ܣܓܝܐܐ	WMN LWQDM JD< >NWN WRCM >NWN BDMWT> DYWRT> DBRH DHW NHW> BWKR> D>X> SGJ>>
Romans	8	30	ܠܐܝܠܝܢ ܕܝܢ ܕܩܕܡ ܪܫܡ ܠܗܘܢ ܩܪܐ ܘܠܐܝܠܝܢ ܕܩܪܐ ܠܗܘܢ ܙܕܩ ܘܠܐܝܠܝܢ ܕܙܕܩ ܠܗܘܢ ܫܒܚ	L>JLJN DJN DQDM RCM LHWN QR> WL>JLJN DQR> LHWN ZDQ WL>JLJN DZDQ LHWN CBX
Romans	8	31	ܡܢܐ ܗܟܝܠ ܢܐܡܪ ܥܠ ܗܠܝܢ ܐܢ ܐܠܗܐ ܚܠܦܝܢ ܡܢܘ ܕܠܩܘܒܠܢ	MN> HKJL N>MR <L HLJN >N >LH> XLPJN MNW DLQWBLN
Romans	8	32	ܘܐܢ ܥܠ ܒܪܗ ܠܐ ܚܣ ܐܠܐ ܚܠܦ ܟܠܢ ܐܫܠܡܗ ܐܝܟܢܐ ܠܐ ܟܠ ܡܕܡ ܥܡܗ ܢܬܠ ܠܢ	W>N <L BRH L> XS >L> XLP KLN >CLMH >JKN> L> KL MDM <MH NTL LN
Romans	8	33	ܡܢܘ ܢܩܒܘܠ ܥܠ ܓܒܝܐ ܕܐܠܗܐ ܐܠܗܐ ܡܙܕܩ	MNW NQBWL <L GBJ> D>LH> >LH> MZDQ
Romans	8	34	ܡܢܘ ܡܚܝܒ ܡܫܝܚܐ ܡܝܬ ܘܩܡ ܘܐܝܬܘܗܝ ܥܠ ܝܡܝܢܐ ܕܐܠܗܐ ܘܒܥܐ ܚܠܦܝܢ	MNW MXJB MCJX> MJT WQM W>JTWHJ <L JMJN> D>LH> WB<> XLPJN
Romans	8	35	ܡܢܘ ܢܦܪܫܢܝ ܡܢ ܚܘܒܗ ܕܡܫܝܚܐ ܐܘܠܨܢܐ ܐܘ ܚܒܘܫܝܐ ܐܘ ܪܕܘܦܝܐ ܐܘ ܟܦܢܐ ܐܘ ܥܪܛܠܝܘܬܐ ܐܘ ܩܢܕܝܢܘܣ ܐܘ ܣܝܦܐ	MNW NPRCNJ MN XWBH DMCJX> >WLYN> >W XBWCJ> >W RDWPJ> >W KPN> >W <RVLJWT> >W QNDJNWS >W SJP>
Romans	8	36	ܐܝܟ ܕܟܬܝܒ ܕܡܛܠܬܟ ܟܠܝܘܡ ܡܝܬܝܢܢ ܘܐܬܚܫܒܢ ܐܝܟ ܐܡܪܐ ܠܢܟܣܬܐ	>JK DKTJB DMVLTK KLJWM MJTJNN W>TXCBN >JK >MR> LNKST>
Romans	8	37	ܐܠܐ ܒܗܠܝܢ ܟܠܗܝܢ ܙܟܝܝܢܢ ܒܝܕ ܡܢ ܕܐܚܒܢ	>L> BHLJN KLHJN ZKJJNN BJD MN D>XBN
Romans	8	38	ܡܦܣ ܐܢܐ ܓܝܪ ܕܠܐ ܡܘܬܐ ܘܠܐ ܚܝܐ ܘܠܐ ܡܠܐܟܐ ܘܠܐ ܫܘܠܛܢܐ ܘܠܐ ܚܝܠܐ ܘܠܐ ܕܩܝܡܢ ܘܠܐ ܕܥܬܝܕܢ	MPS >N> GJR DL> MWT> WL> XJ> WL> ML>K> WL> CWLVN> WL> XJL> WL> DQJMN WL> D<TJDN
Romans	8	39	ܘܠܐ ܪܘܡܐ ܘܠܐ ܥܘܡܩܐ ܐܦܠܐ ܒܪܝܬܐ ܐܚܪܬܐ ܬܫܟܚ ܬܦܪܫܢܝ ܡܢ ܚܘܒܗ ܕܐܠܗܐ ܕܒܡܪܢ ܝܫܘܥ ܡܫܝܚܐ	WL> RWM> WL> <WMQ> >PL> BRJT> >XRT> TCKX TPRCNJ MN XWBH D>LH> DBMRN JCW< MCJX>
Romans	9	1	ܩܘܫܬܐ ܐܡܪ ܐܢܐ ܒܡܫܝܚܐ ܘܠܐ ܡܕܓܠ ܐܢܐ ܘܪܥܝܢܝ ܡܣܗܕ ܥܠܝ ܒܪܘܚܐ ܕܩܘܕܫܐ	QWCT> >MR >N> BMCJX> WL> MDGL >N> WR<JNJ MSHD <LJ BRWX> DQWDC>
Romans	9	2	ܕܟܪܝܘܬܐ ܗܝ ܠܝ ܪܒܬܐ ܘܟܐܒܐ ܕܡܢ ܠܒܝ ܠܐ ܫܠܐ	DKRJWT> HJ LJ RBT> WK>B> DMN LBJ L> CL>
Romans	9	3	ܡܨܠܐ ܗܘܝܬ ܓܝܪ ܕܐܢܐ ܩܢܘܡܝ ܚܪܡܐ ܐܗܘܐ ܡܢ ܡܫܝܚܐ ܚܠܦ ܐܚܝ ܘܐܚܝܢܝ ܕܒܒܣܪ	MYL> HWJT GJR D>N> QNWMJ XRM> >HW> MN MCJX> XLP >XJ W>XJNJ DBBSR
Romans	9	4	ܕܐܝܬܝܗܘܢ ܒܢܝ ܐܝܣܪܝܠ ܕܕܝܠܗܘܢ ܗܘܬ ܣܝܡܬ ܒܢܝܐ ܘܬܫܒܘܚܬܐ ܘܩܝܡܐ ܘܢܡܘܣܐ ܘܬܫܡܫܬܐ ܕܒܗ ܘܡܘܠܟܢܐ	D>JTJHWN BNJ >JSRJL DDJLHWN HWT SJMT BNJ> WTCBWXT> WQJM> WNMWS> WTCMCT> DBH WMWLKN>
Romans	9	5	ܘܐܒܗܬܐ ܘܡܢܗܘܢ ܐܬܚܙܝ ܡܫܝܚܐ ܒܒܣܪ ܕܐܝܬܘܗܝ ܐܠܗܐ ܕܥܠ ܟܠ ܕܠܗ ܬܫܒܚܢ ܘܒܘܪܟܢ ܠܥܠܡ ܥܠܡܝܢ ܐܡܝܢ	W>BHT> WMNHWN >TXZJ MCJX> BBSR D>JTWHJ >LH> D<L KL DLH TCBXN WBWRKN L<LM <LMJN >MJN
Romans	9	6	ܠܐ ܗܘܐ ܕܝܢ ܡܦܠ ܢܦܠܬ ܡܠܬܗ ܕܐܠܗܐ ܠܐ ܗܘܐ ܓܝܪ ܟܠܗܘܢ ܕܡܢ ܐܝܣܪܝܠ ܐܝܬܝܗܘܢ ܐܝܣܪܝܠ	L> HW> DJN MPL NPLT MLTH D>LH> L> HW> GJR KLHWN DMN >JSRJL >JTJHWN >JSRJL
