book	chapter	verse	greek_text	lemmatized_text
John	4	53	ἔγνω οὖν ὁ πατὴρ ⸀ὅτι ἐκείνῃ τῇ ὥρᾳ ἐν ᾗ εἶπεν αὐτῷ ὁ ⸀Ἰησοῦς· Ὁ υἱός σου ζῇ, καὶ ἐπίστευσεν αὐτὸς καὶ ἡ οἰκία αὐτοῦ ὅλη.	γινώσκω οὖν ὁ πατήρ ὅτι ἐκεῖνος ὁ ὥρα ἐν ὅς λέγω αὐτός ὁ Ἰησοῦς ὁ υἱός σύ ζάω καί πιστεύω αὐτός καί ὁ οἰκία αὐτός ὅλος
John	4	54	τοῦτο ⸀δὲ πάλιν δεύτερον σημεῖον ἐποίησεν ὁ Ἰησοῦς ἐλθὼν ἐκ τῆς Ἰουδαίας εἰς τὴν Γαλιλαίαν.	οὗτος δέ πάλιν δεύτερος σημεῖον ποιέω ὁ Ἰησοῦς ἔρχομαι ἐκ ὁ Ἰουδαία εἰς ὁ Γαλιλαία
John	5	1	Μετὰ ταῦτα ⸀ἦν ἑορτὴ τῶν Ἰουδαίων, καὶ ⸀ἀνέβη Ἰησοῦς εἰς Ἱεροσόλυμα.	μετά οὗτος εἰμί ἑορτή ὁ Ἰουδαῖος καί ἀναβαίνω Ἰησοῦς εἰς Ἱεροσόλυμα
John	5	2	ἔστιν δὲ ἐν τοῖς Ἱεροσολύμοις ἐπὶ τῇ προβατικῇ κολυμβήθρα ἡ ἐπιλεγομένη Ἑβραϊστὶ ⸀Βηθεσδά, πέντε στοὰς ἔχουσα·	εἰμί δέ ἐν ὁ Ἱεροσόλυμα ἐπί ὁ προβατικός κολυμβήθρα ὁ ἐπιλέγω Ἑβραϊστί Βηθεσδά πέντε στοά ἔχω
John	5	3	ἐν ταύταις κατέκειτο ⸀πλῆθος τῶν ἀσθενούντων, τυφλῶν, χωλῶν, ⸀ξηρῶν.	ἐν οὗτος κατάκειμαι πλῆθος ὁ ἀσθενέω τυφλός χωλός ξηρός
John	5	5	ἦν δέ τις ἄνθρωπος ἐκεῖ ⸀τριάκοντα ὀκτὼ ἔτη ἔχων ἐν τῇ ἀσθενείᾳ ⸀αὐτοῦ·	εἰμί δέ τις ἄνθρωπος ἐκεῖ τριάκοντα ὀκτώ ἔτος ἔχω ἐν ὁ ἀσθένεια αὐτός
John	5	6	τοῦτον ἰδὼν ὁ Ἰησοῦς κατακείμενον, καὶ γνοὺς ὅτι πολὺν ἤδη χρόνον ἔχει, λέγει αὐτῷ· Θέλεις ὑγιὴς γενέσθαι;	οὗτος ὁράω ὁ Ἰησοῦς κατάκειμαι καί γινώσκω ὅτι πολύς ἤδη χρόνος ἔχω λέγω αὐτός θέλω ὑγιής γίνομαι
John	5	7	ἀπεκρίθη αὐτῷ ὁ ἀσθενῶν· Κύριε, ἄνθρωπον οὐκ ἔχω ἵνα ὅταν ταραχθῇ τὸ ὕδωρ βάλῃ με εἰς τὴν κολυμβήθραν· ἐν ᾧ δὲ ἔρχομαι ἐγὼ ἄλλος πρὸ ἐμοῦ καταβαίνει.	ἀποκρίνομαι αὐτός ὁ ἀσθενέω κύριος ἄνθρωπος οὐ ἔχω ἵνα ὅταν ταράσσω ὁ ὕδωρ βάλλω ἐγώ εἰς ὁ κολυμβήθρα ἐν ὅς δέ ἔρχομαι ἐγώ ἄλλος πρό ἐγώ καταβαίνω
John	5	8	λέγει αὐτῷ ὁ Ἰησοῦς· ⸀Ἔγειρε ἆρον τὸν κράβαττόν σου καὶ περιπάτει.	λέγω αὐτός ὁ Ἰησοῦς ἐγείρω αἴρω ὁ κράβαττος σύ καί περιπατέω
John	5	9	καὶ εὐθέως ἐγένετο ὑγιὴς ὁ ἄνθρωπος καὶ ἦρε τὸν κράβαττον αὐτοῦ καὶ περιεπάτει. Ἦν δὲ σάββατον ἐν ἐκείνῃ τῇ ἡμέρᾳ.	καί εὐθέως γίνομαι ὑγιής ὁ ἄνθρωπος καί αἴρω ὁ κράβαττος αὐτός καί περιπατέω εἰμί δέ σάββατον ἐν ἐκεῖνος ὁ ἡμέρα
John	5	10	ἔλεγον οὖν οἱ Ἰουδαῖοι τῷ τεθεραπευμένῳ· Σάββατόν ἐστιν, ⸀καὶ οὐκ ἔξεστίν σοι ἆραι τὸν ⸀κράβαττον.	λέγω οὖν ὁ Ἰουδαῖος ὁ θεραπεύω σάββατον εἰμί καί οὐ ἔξεστι(ν) σύ αἴρω ὁ κράβαττος
John	5	11	⸂ὃς δὲ⸃ ἀπεκρίθη αὐτοῖς· Ὁ ποιήσας με ὑγιῆ ἐκεῖνός μοι εἶπεν Ἆρον τὸν κράβαττόν σου καὶ περιπάτει.	ὅς δέ ἀποκρίνομαι αὐτός ὁ ποιέω ἐγώ ὑγιής ἐκεῖνος ἐγώ λέγω αἴρω ὁ κράβαττος σύ καί περιπατέω
John	5	12	ἠρώτησαν ⸀οὖν αὐτόν· Τίς ἐστιν ὁ ἄνθρωπος ὁ εἰπών σοι· ⸀Ἆρον καὶ περιπάτει;	ἐρωτάω οὖν αὐτός τίς εἰμί ὁ ἄνθρωπος ὁ λέγω σύ αἴρω καί περιπατέω
John	5	13	ὁ δὲ ἰαθεὶς οὐκ ᾔδει τίς ἐστιν, ὁ γὰρ Ἰησοῦς ἐξένευσεν ὄχλου ὄντος ἐν τῷ τόπῳ.	ὁ δέ ἰάομαι οὐ οἶδα τίς εἰμί ὁ γάρ Ἰησοῦς ἐκνεύω ὄχλος εἰμί ἐν ὁ τόπος
John	5	14	μετὰ ταῦτα εὑρίσκει αὐτὸν ὁ Ἰησοῦς ἐν τῷ ἱερῷ καὶ εἶπεν αὐτῷ· Ἴδε ὑγιὴς γέγονας· μηκέτι ἁμάρτανε, ἵνα μὴ χεῖρόν ⸂σοί τι⸃ γένηται.	μετά οὗτος εὑρίσκω αὐτός ὁ Ἰησοῦς ἐν ὁ ἱερός καί λέγω αὐτός ἴδε ὑγιής γίνομαι μηκέτι ἁμαρτάνω ἵνα μή χείρων σύ τις γίνομαι
John	5	15	ἀπῆλθεν ὁ ἄνθρωπος καὶ ⸀ἀνήγγειλεν τοῖς Ἰουδαίοις ὅτι Ἰησοῦς ἐστιν ὁ ποιήσας αὐτὸν ὑγιῆ.	ἀπέρχομαι ὁ ἄνθρωπος καί ἀναγγέλλω ὁ Ἰουδαῖος ὅτι Ἰησοῦς εἰμί ὁ ποιέω αὐτός ὑγιής
John	5	16	καὶ διὰ τοῦτο ἐδίωκον ⸂οἱ Ἰουδαῖοι τὸν Ἰησοῦν⸃ ὅτι ταῦτα ἐποίει ἐν σαββάτῳ.	καί διά οὗτος διώκω ὁ Ἰουδαῖος ὁ Ἰησοῦς ὅτι οὗτος ποιέω ἐν σάββατον
John	5	17	ὁ ⸀δὲ ἀπεκρίνατο αὐτοῖς· Ὁ πατήρ μου ἕως ἄρτι ἐργάζεται κἀγὼ ἐργάζομαι.	ὁ δέ ἀποκρίνομαι αὐτός ὁ πατήρ ἐγώ ἕως ἄρτι ἐργάζομαι κἀγώ ἐργάζομαι
John	5	18	διὰ τοῦτο οὖν μᾶλλον ἐζήτουν αὐτὸν οἱ Ἰουδαῖοι ἀποκτεῖναι ὅτι οὐ μόνον ἔλυε τὸ σάββατον, ἀλλὰ καὶ πατέρα ἴδιον ἔλεγε τὸν θεόν, ἴσον ἑαυτὸν ποιῶν τῷ θεῷ.	διά οὗτος οὖν μᾶλλον ζητέω αὐτός ὁ Ἰουδαῖος ἀποκτείνω ὅτι οὐ μόνος λύω ὁ σάββατον ἀλλά καί πατήρ ἴδιος λέγω ὁ θεός ἴσος ἑαυτοῦ ποιέω ὁ θεός
John	5	19	Ἀπεκρίνατο οὖν ὁ Ἰησοῦς καὶ ⸀ἔλεγεν αὐτοῖς· Ἀμὴν ἀμὴν λέγω ὑμῖν, οὐ δύναται ὁ υἱὸς ποιεῖν ἀφ’ ἑαυτοῦ οὐδὲν ⸀ἐὰν μή τι βλέπῃ τὸν πατέρα ποιοῦντα· ἃ γὰρ ἂν ἐκεῖνος ποιῇ, ταῦτα καὶ ὁ υἱὸς ὁμοίως ποιεῖ.	ἀποκρίνομαι οὖν ὁ Ἰησοῦς καί λέγω αὐτός ἀμήν ἀμήν λέγω σύ οὐ δύναμαι ὁ υἱός ποιέω ἀπό ἑαυτοῦ οὐδείς ἐάν μή τις βλέπω ὁ πατήρ ποιέω ὅς γάρ ἄν ἐκεῖνος ποιέω οὗτος καί ὁ υἱός ὁμοίως ποιέω
John	5	20	ὁ γὰρ πατὴρ φιλεῖ τὸν υἱὸν καὶ πάντα δείκνυσιν αὐτῷ ἃ αὐτὸς ποιεῖ, καὶ μείζονα τούτων δείξει αὐτῷ ἔργα, ἵνα ὑμεῖς θαυμάζητε.	ὁ γάρ πατήρ φιλέω ὁ υἱός καί πᾶς δείκνυμι αὐτός ὅς αὐτός ποιέω καί μέγας οὗτος δείκνυμι αὐτός ἔργον ἵνα σύ θαυμάζω
John	5	21	ὥσπερ γὰρ ὁ πατὴρ ἐγείρει τοὺς νεκροὺς καὶ ζῳοποιεῖ, οὕτως καὶ ὁ υἱὸς οὓς θέλει ζῳοποιεῖ.	ὥσπερ γάρ ὁ πατήρ ἐγείρω ὁ νεκρός καί ζῳοποιέω οὕτω(ς) καί ὁ υἱός ὅς θέλω ζῳοποιέω
John	5	22	οὐδὲ γὰρ ὁ πατὴρ κρίνει οὐδένα, ἀλλὰ τὴν κρίσιν πᾶσαν δέδωκεν τῷ υἱῷ,	οὐδέ γάρ ὁ πατήρ κρίνω οὐδείς ἀλλά ὁ κρίσις πᾶς δίδωμι ὁ υἱός
John	5	23	ἵνα πάντες τιμῶσι τὸν υἱὸν καθὼς τιμῶσι τὸν πατέρα. ὁ μὴ τιμῶν τὸν υἱὸν οὐ τιμᾷ τὸν πατέρα τὸν πέμψαντα αὐτόν.	ἵνα πᾶς τιμάω ὁ υἱός καθώς τιμάω ὁ πατήρ ὁ μή τιμάω ὁ υἱός οὐ τιμάω ὁ πατήρ ὁ πέμπω αὐτός
John	5	24	Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ὁ τὸν λόγον μου ἀκούων καὶ πιστεύων τῷ πέμψαντί με ἔχει ζωὴν αἰώνιον, καὶ εἰς κρίσιν οὐκ ἔρχεται ἀλλὰ μεταβέβηκεν ἐκ τοῦ θανάτου εἰς τὴν ζωήν.	ἀμήν ἀμήν λέγω σύ ὅτι ὁ ὁ λόγος ἐγώ ἀκούω καί πιστεύω ὁ πέμπω ἐγώ ἔχω ζωή αἰώνιος καί εἰς κρίσις οὐ ἔρχομαι ἀλλά μεταβαίνω ἐκ ὁ θάνατος εἰς ὁ ζωή
John	5	25	Ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι ἔρχεται ὥρα καὶ νῦν ἐστιν ὅτε οἱ νεκροὶ ⸀ἀκούσουσιν τῆς φωνῆς τοῦ υἱοῦ τοῦ θεοῦ καὶ οἱ ἀκούσαντες ⸀ζήσουσιν.	ἀμήν ἀμήν λέγω σύ ὅτι ἔρχομαι ὥρα καί νῦν εἰμί ὅτε ὁ νεκρός ἀκούω ὁ φωνή ὁ υἱός ὁ θεός καί ὁ ἀκούω ζάω
John	5	26	ὥσπερ γὰρ ὁ πατὴρ ἔχει ζωὴν ἐν ἑαυτῷ, οὕτως ⸂καὶ τῷ υἱῷ ἔδωκεν⸃ ζωὴν ἔχειν ἐν ἑαυτῷ·	ὥσπερ γάρ ὁ πατήρ ἔχω ζωή ἐν ἑαυτοῦ οὕτω(ς) καί ὁ υἱός δίδωμι ζωή ἔχω ἐν ἑαυτοῦ
John	5	27	καὶ ἐξουσίαν ἔδωκεν ⸀αὐτῷ κρίσιν ποιεῖν, ὅτι υἱὸς ἀνθρώπου ἐστίν.	καί ἐξουσία δίδωμι αὐτός κρίσις ποιέω ὅτι υἱός ἄνθρωπος εἰμί
John	5	28	μὴ θαυμάζετε τοῦτο, ὅτι ἔρχεται ὥρα ἐν ᾗ πάντες οἱ ἐν τοῖς μνημείοις ⸀ἀκούσουσιν τῆς φωνῆς αὐτοῦ	μή θαυμάζω οὗτος ὅτι ἔρχομαι ὥρα ἐν ὅς πᾶς ὁ ἐν ὁ μνημεῖον ἀκούω ὁ φωνή αὐτός
John	5	29	καὶ ἐκπορεύσονται οἱ τὰ ἀγαθὰ ποιήσαντες εἰς ἀνάστασιν ζωῆς, οἱ ⸀δὲ τὰ φαῦλα πράξαντες εἰς ἀνάστασιν κρίσεως.	καί ἐκπορεύομαι ὁ ὁ ἀγαθός ποιέω εἰς ἀνάστασις ζωή ὁ δέ ὁ φαῦλος πράσσω εἰς ἀνάστασις κρίσις
John	5	30	Οὐ δύναμαι ἐγὼ ποιεῖν ἀπ’ ἐμαυτοῦ οὐδέν· καθὼς ἀκούω κρίνω, καὶ ἡ κρίσις ἡ ἐμὴ δικαία ἐστίν, ὅτι οὐ ζητῶ τὸ θέλημα τὸ ἐμὸν ἀλλὰ τὸ θέλημα τοῦ πέμψαντός ⸀με.	οὐ δύναμαι ἐγώ ποιέω ἀπό ἐμαυτοῦ οὐδείς καθώς ἀκούω κρίνω καί ὁ κρίσις ὁ ἐμός δίκαιος εἰμί ὅτι οὐ ζητέω ὁ θέλημα ὁ ἐμός ἀλλά ὁ θέλημα ὁ πέμπω ἐγώ
John	5	31	Ἐὰν ἐγὼ μαρτυρῶ περὶ ἐμαυτοῦ, ἡ μαρτυρία μου οὐκ ἔστιν ἀληθής·	ἐάν ἐγώ μαρτυρέω περί ἐμαυτοῦ ὁ μαρτυρία ἐγώ οὐ εἰμί ἀληθής
John	5	32	ἄλλος ἐστὶν ὁ μαρτυρῶν περὶ ἐμοῦ, καὶ οἶδα ὅτι ἀληθής ἐστιν ἡ μαρτυρία ἣν μαρτυρεῖ περὶ ἐμοῦ.	ἄλλος εἰμί ὁ μαρτυρέω περί ἐγώ καί οἶδα ὅτι ἀληθής εἰμί ὁ μαρτυρία ὅς μαρτυρέω περί ἐγώ
John	5	33	ὑμεῖς ἀπεστάλκατε πρὸς Ἰωάννην, καὶ μεμαρτύρηκε τῇ ἀληθείᾳ·	σύ ἀποστέλλω πρός Ἰωάννης καί μαρτυρέω ὁ ἀλήθεια
John	5	34	ἐγὼ δὲ οὐ παρὰ ἀνθρώπου τὴν μαρτυρίαν λαμβάνω, ἀλλὰ ταῦτα λέγω ἵνα ὑμεῖς σωθῆτε.	ἐγώ δέ οὐ παρά ἄνθρωπος ὁ μαρτυρία λαμβάνω ἀλλά οὗτος λέγω ἵνα σύ σῴζω
John	5	35	ἐκεῖνος ἦν ὁ λύχνος ὁ καιόμενος καὶ φαίνων, ὑμεῖς δὲ ἠθελήσατε ἀγαλλιαθῆναι πρὸς ὥραν ἐν τῷ φωτὶ αὐτοῦ·	ἐκεῖνος εἰμί ὁ λύχνος ὁ καίω καί φαίνω σύ δέ θέλω ἀγαλλιάω πρός ὥρα ἐν ὁ φῶς αὐτός
John	5	36	ἐγὼ δὲ ἔχω τὴν μαρτυρίαν ⸀μείζω τοῦ Ἰωάννου, τὰ γὰρ ἔργα ἃ ⸀δέδωκέν μοι ὁ πατὴρ ἵνα τελειώσω αὐτά, αὐτὰ τὰ ἔργα ⸀ἃ ποιῶ, μαρτυρεῖ περὶ ἐμοῦ ὅτι ὁ πατήρ με ἀπέσταλκεν,	ἐγώ δέ ἔχω ὁ μαρτυρία μέγας ὁ Ἰωάννης ὁ γάρ ἔργον ὅς δίδωμι ἐγώ ὁ πατήρ ἵνα τελειόω αὐτός αὐτός ὁ ἔργον ὅς ποιέω μαρτυρέω περί ἐγώ ὅτι ὁ πατήρ ἐγώ ἀποστέλλω
John	5	37	καὶ ὁ πέμψας με πατὴρ ⸀ἐκεῖνος μεμαρτύρηκεν περὶ ἐμοῦ. οὔτε φωνὴν αὐτοῦ ⸂πώποτε ἀκηκόατε⸃ οὔτε εἶδος αὐτοῦ ἑωράκατε,	καί ὁ πέμπω ἐγώ πατήρ ἐκεῖνος μαρτυρέω περί ἐγώ οὔτε φωνή αὐτός πώποτε ἀκούω οὔτε εἶδος αὐτός ὁράω
John	5	38	καὶ τὸν λόγον αὐτοῦ οὐκ ἔχετε ⸂ἐν ὑμῖν μένοντα⸃, ὅτι ὃν ἀπέστειλεν ἐκεῖνος τούτῳ ὑμεῖς οὐ πιστεύετε.	καί ὁ λόγος αὐτός οὐ ἔχω ἐν σύ μένω ὅτι ὅς ἀποστέλλω ἐκεῖνος οὗτος σύ οὐ πιστεύω
John	5	39	Ἐραυνᾶτε τὰς γραφάς, ὅτι ὑμεῖς δοκεῖτε ἐν αὐταῖς ζωὴν αἰώνιον ἔχειν· καὶ ἐκεῖναί εἰσιν αἱ μαρτυροῦσαι περὶ ἐμοῦ·	ἐραυνάω ὁ γραφή ὅτι σύ δοκέω ἐν αὐτός ζωή αἰώνιος ἔχω καί ἐκεῖνος εἰμί ὁ μαρτυρέω περί ἐγώ
John	5	40	καὶ οὐ θέλετε ἐλθεῖν πρός με ἵνα ζωὴν ἔχητε.	καί οὐ θέλω ἔρχομαι πρός ἐγώ ἵνα ζωή ἔχω
John	5	41	δόξαν παρὰ ἀνθρώπων οὐ λαμβάνω,	δόξα παρά ἄνθρωπος οὐ λαμβάνω
John	5	42	ἀλλὰ ἔγνωκα ὑμᾶς ὅτι τὴν ἀγάπην τοῦ θεοῦ οὐκ ἔχετε ἐν ἑαυτοῖς.	ἀλλά γινώσκω σύ ὅτι ὁ ἀγάπη ὁ θεός οὐ ἔχω ἐν ἑαυτοῦ
John	5	43	ἐγὼ ἐλήλυθα ἐν τῷ ὀνόματι τοῦ πατρός μου καὶ οὐ λαμβάνετέ με· ἐὰν ἄλλος ἔλθῃ ἐν τῷ ὀνόματι τῷ ἰδίῳ, ἐκεῖνον λήμψεσθε.	ἐγώ ἔρχομαι ἐν ὁ ὄνομα ὁ πατήρ ἐγώ καί οὐ λαμβάνω ἐγώ ἐάν ἄλλος ἔρχομαι ἐν ὁ ὄνομα ὁ ἴδιος ἐκεῖνος λαμβάνω
John	5	44	πῶς δύνασθε ὑμεῖς πιστεῦσαι, δόξαν παρ’ ἀλλήλων λαμβάνοντες, καὶ τὴν δόξαν τὴν παρὰ τοῦ μόνου θεοῦ οὐ ζητεῖτε;	πῶς δύναμαι σύ πιστεύω δόξα παρά ἀλλήλων λαμβάνω καί ὁ δόξα ὁ παρά ὁ μόνος θεός οὐ ζητέω
John	5	45	μὴ δοκεῖτε ὅτι ἐγὼ κατηγορήσω ὑμῶν πρὸς τὸν πατέρα· ἔστιν ὁ κατηγορῶν ὑμῶν Μωϋσῆς, εἰς ὃν ὑμεῖς ἠλπίκατε.	μή δοκέω ὅτι ἐγώ κατηγορέω σύ πρός ὁ πατήρ εἰμί ὁ κατηγορέω σύ Μωϋσῆς εἰς ὅς σύ ἐλπίζω
John	5	46	εἰ γὰρ ἐπιστεύετε Μωϋσεῖ, ἐπιστεύετε ἂν ἐμοί, περὶ γὰρ ἐμοῦ ἐκεῖνος ἔγραψεν.	εἰ γάρ πιστεύω Μωϋσῆς πιστεύω ἄν ἐγώ περί γάρ ἐγώ ἐκεῖνος γράφω
John	5	47	εἰ δὲ τοῖς ἐκείνου γράμμασιν οὐ πιστεύετε, πῶς τοῖς ἐμοῖς ῥήμασιν πιστεύσετε;	εἰ δέ ὁ ἐκεῖνος γράμμα οὐ πιστεύω πῶς ὁ ἐμός ῥῆμα πιστεύω
John	6	1	Μετὰ ταῦτα ἀπῆλθεν ὁ Ἰησοῦς πέραν τῆς θαλάσσης τῆς Γαλιλαίας τῆς Τιβεριάδος.	μετά οὗτος ἀπέρχομαι ὁ Ἰησοῦς πέραν ὁ θάλασσα ὁ Γαλιλαία ὁ Τιβεριάς
John	6	2	⸂ἠκολούθει δὲ⸃ αὐτῷ ὄχλος πολύς, ὅτι ⸀ἐθεώρουν τὰ σημεῖα ἃ ἐποίει ἐπὶ τῶν ἀσθενούντων.	ἀκολουθέω δέ αὐτός ὄχλος πολύς ὅτι θεωρέω ὁ σημεῖον ὅς ποιέω ἐπί ὁ ἀσθενέω
